Japanese;English;French;
"なんだ？ 空きビンを
持ってねぇじゃねぇか？

スープを運ぶのにゃあ
空きビンが
必要だぜ！ 
さっさとどこかで
用意してきな！";"Hey! You haven't got an Empty Bottle!



You need an Empty Bottle if you want
to carry soup! Go get yourself one and
come back here.";"Mais... tu n'as pas de flacon vide !



Si tu veux pouvoir emporter de la
soupe, il va t'en falloir un !


Vas donc chercher un flacon vide et
reviens me voir !";
"お ちゃんと空きビンを
持ってきたみたいだな！";"Oh, I see you brought an Empty Bottle
with you like I asked. Great!";"Ah, je vois que tu m'as apporté
un flacon vide !";
"おい スープ冷やしちまったのか！！
まったく なにやってんだ！

しょうがない・・・もう一度
スープを入れてやるよ！";"Hey! Did you not hear a thing I said?
You let the soup get cold!


I can't believe this... I'll fill it up again.";"Qu'est‐ce que je t'ai dit ? Pas question
de laisser refroidir la soupe !


Quel pétrin !
Tiens, revoilà de la soupe chaude.";
"空きビンを
持ってねぇのか？

スープを飲むには
空きビンが
必要だ！ 持ってきな！";"You don't have an Empty Bottle?!



It's mighty hard to drink soup when
you've got nothing to drink from!
Come see me again when you've found
an Empty Bottle!";"Tu n'as pas de flacon vide ?



Si tu veux goûter ma soupe, il va t'en
falloir un. Va chercher un flacon vide
et tu pourras te régaler !";
"よしきた！ 受け取れ！";"It's about time! Take this!";"Enfin ! Tiens, voilà pour toi !";
"スープは あったかいうちに
飲んだ方がいいぜ！
5分たったら 冷めちまうからな";"The soup is meant to be enjoyed hot!
Just so you know, it'll be cold in just
five minutes.";"Ma soupe est bien meilleure quand elle
est consommée encore chaude !
Mais elle refroidit en cinq minutes.";
"話になんねぇな・・・
ちっとは反省ってものを
感じないのかねぇ？";"Why do I waste my time... Don't you
feel even a little bad about what
you did?";"Ça alors, c'est quand même quelque
chose ! Ça t'arrive jamais d'apprendre
de tes erreurs ?!";
"ちゃんと パナンに話を聞いて
かぼちゃの収穫 手伝ってくるんだぞ！";"Go on out and talk with Kina. I need
you to help her with the pumpkin
harvest!";"Écoute bien ce que Tironne va te dire
et aide‐la à récolter les citrouilles.";
"やることは簡単だ！
表の畑にあるかぼちゃを昼間に
パナンが収穫してるんだ！
それを 納屋に運ぶだけだ！
詳しいことは パナンに
聞きゃわかるぜ！";"This should be an easy one for you.
Kina spends her afternoons picking
pumpkins in the patch out back.

Carry those to the storage shed.
Kina can give you the details!";"Ça devrait pas te poser trop de
problèmes ! Tu vois le plant de
citrouilles dont Tironne s'occupe,
là‐dehors ?
Je voudrais que tu ranges ces
citrouilles dans l'abri ! Va voir
Tironne, elle va t'expliquer.";
"・・・とは言え 畑仕事をするなら
昼の間だけにしな！

夜の空は何が起こるか
わからないからな！";"Oh, but...you can only work on the
patch during the day!


There's no telling what will happen
under the night sky!";"Mais n'oublie pas ! Tu peux ramasser
les citrouilles qu'en journée.


On sait jamais ce qui pourrait arriver
quand il fait sombre...";
"おぅ もう一度 教えてやろう";"Ugh... I'll explain one more time.";"D'accord, écoute bien.";
"よおし そうこなくちゃな！


とはいっても いい加減に弾いたら
だめだからな！";"Great! That's what I want to hear!



But make sure you put your heart into
it! I won't stand for anything but
your best.";"Parfait ! Je savais que je pouvais
compter sur toi !


Mais pas de blague, hein ! Je veux une
interprétation de professionnel, pas
d'amateur !";
"パナンの歌声に あわせて お客は
ノリノリになってくれるから そのノリに
あわせて その楽器を奏でるんだぞ
お客が体を左右に振るから
そのタイミングにあわせて
楽器を奏でるんだぞ
奏でる方向は気にしなくてもいいが
速すぎたり 遅すぎたりしたら
ダメだからな・・・
ただ お客の動きが止まっている間は
おまえの思ったとおりに弾いていいぞ！

そうやって リズムに合わせて
奏でるんだぞ！ いいな！
   • OKです   • もう一度";"Customers will start waving their arms
as Kina sings her song, so you can just
follow them if you need a guide to the
rhythm you should be playing.
Pick a customer whose movements are
easy for you to follow and strum with
them to stay on the right tempo.

Don't worry about the direction of your
strumming. Just make sure you're not
playing too fast or too slow, and use
nice, big, sweeping motions to strum!
When the customers stop moving,
it's your chance to freestyle a little bit
and play however you like!

It's all about playing to the rhythm!
Got it?
   • OK!   • Huh?";"Les chansons de Tironne sont
entraînantes, et les clients se laissent
toujours porter par la musique.
Tu vas devoir être à la hauteur !
En général, ils écoutent la chanson en
se balançant sur leur chaise de gauche 
à droite.

Observe leurs mouvements et joue
en rythme ! Peu importe la direction,
mais ne va ni plus vite, ni plus
lentement qu'eux !
Lorsqu'ils s'immobilisent, tu peux
jouer au rythme qui te plaît !


Tu as compris ? Bien en rythme,
surtout !
   • Compris !   • Euh...
Pardon ?";
"よーし！ おい！
パナン！！";"All right then! Hey! Kina!";"Parfait ! Tu vas très bien t'en sortir.
Hé, Tironne !";
"はーい！ なに～？";"Yes, Father! What is it?";"Qu'y a‐t‐il, papa ?";
"こいつが おまえの歌を 盛り上げて
くれるんだとよ！ いっちょ
おまえの歌声 聞かせてやってくれ！";"This kid is going to accompany you
while you sing! Now how about letting
your Pops hear that beautiful voice of
yours, eh?!";"C'est le gamin qui va t'accompagner
pendant que tu chantes ! Veux‐tu bien
nous enchanter de ta voix mélodieuse,
ma fille ?";
"は～い よろしくネ！ キミ";"Of course! Let's do it, kid.";"Bien sûr ! Je suis prête !";
"なんだ わからなかったのか？
よく 聞いておくんだぞ！";"What's wrong? Did you not understand 
what I said? Listen up!";"Eh bien, qu'est‐ce que je t'ai dit ?
Écoute mieux la prochaine fois !";
"おう もう一度 パナンのために
演奏してくれる ってのか！？
   • がんばる   • おしえて   • やめる";"Hey! So you're saying that you'll 
play one more time for Kina?
   • I'm in!   • Explain!   • No way.";"Tu veux bien rejouer pour ma petite
Tironne ?
   • Je suis prêt !   • Comment ?   • Non merci";
"そうだな 少し 気分を
落ち着かせてから演奏してくれや！";"Fair enough. Rest up and come back
when you're ready to play!";"Aucun problème ! Tu joueras sûrement
mieux si tu prends le temps de te
détendre avant !";
"よおし！！
そうこなくっちゃな！";"Great! I was hoping you'd say that.";"Voilà exactement ce que je voulais
entendre !";
"あら～ いらっしゃい！
その カッコいい 格好は
スカイロフトの騎士さんネ！
ゆっくり していってネ！


・・・シャンデリアの上に
ルピーが見えるでしょ？

アレを取ろうとなんて
絶対に考えちゃダメだからネ！

どこかに体当たりすれば
シャンデリアがゆれて
ルピーが落っこちるだろうなんて
絶対に ぜ～～～～ったいに
考えちゃダメだからネ！";"Well, well... Welcome! I can see from
your handsome outfit there that you're
a Skyloft knight!

I hope you'll make yourself at home!



Have the Rupees sitting on top of
the chandelier caught your eye?


Don't go thinking that you can get
those down, you hear?


You might think that you could knock
the Rupees down by bumping
something and making the chandelier
shake, but...
Don't even think about it!
Are we clear?";"Tiens, bonjour ! Je devine à ton élégant
costume que tu es un chevalier de
Célesbourg...

Viens donc t'asseoir un instant !



As‐tu vu les rubis placés sur le lustre ?



Quoi qu'il arrive, n'essaie surtout pas
de les récupérer.


Ce serait sûrement possible de les
faire tomber en faisant vaciller le
lustre avec un choc bien placé...

Mais n'y pense même pas !";
"あら～ いらっしゃい！


パパから聞いたわ！
シャンデリアの代金を
かせがないと いけないらしいわネ！
大変だろうけど がんばってネ！";"Well, well... Welcome!



My father told me! He said that you
have to work to pay off the chandelier!


It won't be easy, but I know you can
do it.";"Tiens, bonjour !



Mon père m'a raconté que tu devais
rembourser le lustre que tu as brisé.


Ça va prendre du temps, mais tu y
arriveras !";
"ほ～ら！
言わんこっちゃない！
だから ワタシがあんなに止めたのに！
パパにどやされても
知らないんだから！";"Don't even pretend that was an
accident! I put signs up there to
warn people to be careful of the
chandelier and everything!
Well I wash my hands of the whole
thing! Don't be surprised if my dad
gives you a royal chewing out!";"Regarde ce que tu as fait !
Je n'aurais jamais dû t'en parler ! Mais
je voulais seulement m'assurer que tu
n'y toucherais pas !
Mon père va te tailler les oreilles
en rond ! Mais ce n'est pas ma faute...";
"あら～ いらっしゃい！


パンプキンバーにようこそ！
ゆっくりしていってネ？
ってなんか あわててる感じネ？";"Hey there!



Welcome to the Lumpy Pumpkin!
Sit back and relax! Are you OK?
You look flustered.";"Tiens, bonjour !



Bienvenue à la Citrouille perchée !
Mets‐toi à l'aise !
Tout va bien ? Tu as l'air nerveux.";
"え！？ それどころじゃない？
ナリシャ様？ 

そういえば パパが毎年 ナリシャ様に
かぼちゃスープを奉納してたわ！
聞いてみたら？";"What?! Something happened to
Levias? 


You know, Father used to deliver his
pumpkin soup to Levias every year.
Maybe you should talk to him?";"Quoi ? Narisha a des soucis ?



Maintenant que tu en parles, il me
semble que mon père lui préparait
de la soupe de citrouille, à une époque.
Il pourrait peut‐être te conseiller...";
"おい 聞いてくれよ！


向こうに座っている ジイさん
アクマを見たんだってよ・・・

まったく パナンちゃんの 気をひこう
たって そうはいかないよ！！";"Listen to this!



The old guy over there says he saw a
demon!


He's obviously trying to get Kina's
attention, but he won't get anywhere
using creepy lines like that!";"Écoute donc ça !



Tu vois le vieil homme assis là ?
Il prétend qu'il a vu un démon...


C'est pas en racontant des histoires
comme celle‐ci qu'il va gagner le cœur
de Tironne !";
