Japanese;English;French;
"おい [PlayerName]!
そんな格好のまま 魔境に行くのか?
魔境は お前が考えているより
危険な場所だ! 
せめて 兵士の服ぐらいは
着ていった方が良いと思うがな…";"Oi, [PlayerName]!
You really mean to head off into the
Drablands dressed like that?
The Drablands isn't some theme
park, you know! It's much more
dangerous than that!
I strongly recommend at least putting
on your Hero's Tunic before you go...";"Hé, [PlayerName] !
Tu comptes aller dans les contrées
maudites dans cette tenue ?
Cet endroit est bien plus dangereux
que tu le penses !

Tu ferais mieux de porter ta tunique
de héros, crois-moi !";
"[PlayerName]!
地下の闘技場は猛者たちが戦う場所
勝利の為に 多くの者が
マダムの服の力を借りている
せめて兵士の服に
着替えてからいったらどうだ?
腕に自信があるというのであれば
これ以上 止めはしないが…";"[PlayerName]!
The coliseum is a place where warriors
test their mettle against one another.
Many there rely on Madame's finest
to eke out a victory... And you think
you can manage in THOSE digs?
Oh, please. Ha! At the very least try
changing into your Hero's Tunic!
I'd hate to see you get hurt...
Unless... Unless you actually think
you'll be fine? Well, I won't stop you.
Best of luck, boy!";"[PlayerName] ! L'arène,
c'est pas de la gnognotte !
Seuls les plus braves y vont.
Et encore, ils misent beaucoup sur
les capacités spéciales des tenues
de Madame !
Tu crois vraiment que t'as une chance
dans cet accoutrement ?

Je vais pas te mentir, si t'enfiles pas
au moins ta tunique de héros, je
donne pas cher de ta peau !
Mais si tu penses que tu peux y
arriver, je vais pas te retenir !";
"まて! [PlayerName]!!
その先は 王の間!!
王は今 姫様にかけられた呪いの事で
気を病まれている
今は そっとして差し上げるのだ!";"Stop right there,
[PlayerName]! That way is
the king's chamber!
The king is quietly mad with grief
over the curse that the princess has
fallen under...
We must give him his space, for now.";"Attends, [PlayerName] !
C'est la salle du trône, par là !

Sa Majesté le roi est bien trop blessé
par ce qui est arrivé à sa chère fille.
Je ne te permettrai pas d'entrer !";
"まずは 我々にできることをするのだ!";"In the meantime, let's you and I do
what we can!";"Concentrons-nous plutôt sur ce qu'on
peut faire pour le royaume !";
"待ちなさい そこのご婦人よ!
その先は 王の間で…";"You there! Miss, please wait!
That way is the king's...chamber...";"Attendez, madame !
C'est la salle du trône, par là...";
"ここまでよく頑張ったな

我が隊から姫を救う勇者が出るとは…
司令官としてこんなにも誇らしいことはない
心から礼を言わせてほしい…

ありがとう!
勇者 [PlayerName]よ!!";"You've done one heck of a good job
thus far, boy.

To think that the princess's saviour
came from my brigade... It is a great
honour, for a commanding officer!
I must give thanks from the bottom
of my heart.

Ahem... Thank you,
Hero [PlayerName]!";"Tu as fait preuve d'un très grand
courage, mon garçon.

C'est un honneur que le héros sur
le point de sauver la princesse fasse
partie de mon corps expéditionnaire.
J'aimerais te témoigner toute ma
reconnaissance...

Merci, Héros [PlayerName].";
"待っていたぞ!
[PlayerName]!";"A-ha! There you are,
[PlayerName]!";"Enfin te voilà,
[PlayerName] !";
"おお! よく似合っているぞ!!
まるで お前のために作られたような服だな!";"What-ho! You look quite suave, if I do
say so myself. There's no substitute
for tailor-made clothes, it's a fact.";"Oh ! Ça te va comme un gant !
C'est comme si cette tenue avait
été faite pour toi !";
"まずは
我が隊の 重要なルールを伝えておく!";"Well then, first, let me impart to you
the important rules of my brigade!";"Écoute-moi bien ! Il y a quelques
règles fondamentales à respecter !";
"魔女がいる魔境はおそろしいところだ
従って1人での調査は禁じられている!
他の勇者たちとチームを作り
必ず3人で行動するように!
そのために 最初にチームを作る必要があるが
チームの仲間は通信で募ることとなる!!";"The Drablands, which the witch calls
home, are seriously dangerous!
They're a real scary place. No joke!
For that reason, nobody's allowed
to pursue the investigation alone.

Recruits are required to form teams
of three before setting off!

So making a team is step one, and in
order to find comrades, you'll be using
wireless communication.";"Les contrées maudites où se terre la
sorcière sont très dangereuses.

Il est donc formellement interdit
de s'y aventurer seul !

Il faut absolument créer une équipe
de trois avant de partir !

Tu pourras trouver tes futurs
compagnons grâce à la
communication sans fil.";
"ローカル通信や インターネット通信
ダウンロードプレイはこの部屋で!
だが もし通信を使わず
1人修行を積みたい というのであれば…";"Local Play, Online Play and
Download Play are all accessed
within that room over there.
But if you're really determined to
go it alone, without using wireless
communication, there is a way...";"Les modes multijoueur local, en ligne
et téléchargement sont accessibles
depuis ce hall !
Si toutefois tu ne voulais pas partir
à l'aventure avec d'autres héros,
il y aurait un moyen...";
"この小さな入口に進むのだ!
ただし 魔境は危険な場所だ!!";"That way is behind that tiny doorway!
Mind you, you mustn't underestimate
the perils of the Drablands!";"Il te suffit de passer par la petite
entrée, là-bas !

Mais n'oublie pas, les contrées
maudites sont très dangereuses !";
"本来なら仲間と3人で1チームとなって
出発してほしいところだが
この先にいる案内人に従い 出発するのであれば
1人での出発を 特別に許可している!!";"For safety reasons, as a rule, I require
teams of three comrades to set out
together, but, well...
Just go through and speak to the
lobby Master. If you do as he says,
you'll be able to go alone!
... Though it is dangerous...";"Normalement, je préfère que les
équipes soient composées de trois
héros.
Mais si tu vas parler au guide qui se
trouve au-delà de cette porte et que
tu fais ce qu'il te dit...
... je te donnerai la permission de
partir seul !";
"わかったか?";"Got it, boy?";"T'as bien compris ?";
"わかった";"Got it!";"Oui, général !";
"もう一度";"Say again?";"Pas tout...";
"魔境は危険な場所だ
わかるまで 何度でも説明してやるぞ!!";"The Drablands are no picnic!
I'll keep explaining until you get it,
but you better pay attention!";"Les contrées maudites, c'est pas une
partie de plaisir !

Je répéterai mes explications jusqu'à
ce que ça rentre dans ta p'tite tête !";
"魔女討伐隊の名に恥じぬよう
引き続き 頑張るのだぞ!";"You'd better not bring shame on the
Witch-Hunting Brigade's name!
Do me proud, boy!";"Bien ! Ne fais pas honte au corps
expéditionnaire anti-sorcière auquel
tu appartiens désormais !
Allez, bon courage !";
"では [PlayerName]!
健闘を祈っているぞ!!";"Well then, [PlayerName],
I'll be praying for your safety!";"Que la victoire soit tienne,
[PlayerName] !";
"まだそんな恰好をしているのか!

マダムテーラーは街の中央広場にある
紫色の建物だ!
お前の事は連絡しておくから
早くマダムの店で身なりを整えてくるのだ!!";"Why are you still wearing that?!


I told you, talk to Madame Couture!
Purple building! Middle of town!

I've sent word, so she knows to
expect you. Go there now and have
Madame make you presentable!";"Qu'est-ce que tu fais encore dans
cette tenue ?

Va chez Madame la couturière !
C'est le bâtiment violet qui se
trouve près de la place !
Je l'ai prévenue que tu passerais la
voir, alors dépêche-toi ! Je veux que
tu reviennes avec ton uniforme !";
"[PlayerName]!
お前が無事で何よりだ!!";"O-ho, [PlayerName]!
I'm glad to see you safe and sound!";"Tu es sain et sauf, à ce que je vois,
[PlayerName] !
C'est tout ce qui compte !";
"しかし 魔境は まだまだ奥が深い!
これからも気を引き締めて行くんだぞ!!
準備を忘れずにな!!";"But you've still got a long way to go,
boy! The Drablands hold more
mysteries than you can imagine!
Well, keep up the good work, anyway.
And remember, constant vigilance!";"Tu es loin d'avoir exploré les moindres
recoins des contrées maudites !
Ne relâche jamais ta garde !";
"そういえば お前はすでに
他の隊で 魔境に出撃していたんだったな!";"Ah, yes, I remember. You've already
been to the Drablands as part of
a different unit, right?";"Ah, c'est vrai, tu es déjà parti dans
les contrées maudites avec une autre
équipe, pas vrai ?";
"まだワタシに何か用か?!";"Got something to discuss, boy?";"Qu'est-ce que tu veux ?";
"名前の変更";"Change my name!";"Changer de nom !";
"用はない";"Never mind";"Rien...";
"　　　　　　　 　　失礼

ワタシは魔女討伐隊の司令官である
オールバック卿だ!
ここに来てくれたということは
この国のことはもう知っているな!!";"I beg your pardon. I may have gotten
a little carried away there... Allow me
to introduce myself.
I am Sir Combsly, leader of the
Witch-Hunting Brigade of the
Kingdom of Hytopia!
Since you're here, I assume you've
heard about the tragedy that befell
our fair land?";"
　　　　          　Hum !

Je suis le général Gomina, je dirige
le corps expéditionnaire anti-sorcière !

J'imagine que tu sais quelle tragédie
a touché notre royaume, puisque tu es
ici, n'est-ce pas ?";
"何かあったの?";"Something wrong?";"Quelle tragédie ?";
"もちろん";"Sure did!";"Bien sûr !";
"それは頼もしい限りだ!
…しかし 今まで数多くの勇者をみてきたが
お前ほど 理想的な特徴を持つ者はいなかった…
我々は 喜んでお前を迎えるぞ!!";"That speaks well of you, my boy!
... But I have to tell you, though many
would-be heroes have signed up...
... I haven't seen anyone with
heroic features quite as pronounced
as yours.
I welcome you with open arms!";"Je m'en doutais ! J'en ai vu, des héros
venir en ces lieux, mais pas un seul ne
m'a semblé aussi valeureux que toi.
Je suis heureux que tu veuilles nous
rejoindre !";
"このドレース王国はカールキング王が治める
オシャレで平和な国だったのだ
その中でも フリル姫は ひときわオシャレで
民に愛される ファッションシンボルであった
しかし そんな輝く姿が 魔境に住む
魔女にとっては 気に入らなかったのだろう…
あろうことか姫様に呪いをかけてしまったのだ
恐ろしく残酷な服の呪いを…
さらには「オシャレをすると呪われる」と
噂が広がり この街は活気を失ってしまった…
そして 王はトーテム勇者伝説になぞらえて
この魔女討伐隊を結成されたのだ!";"The Kingdom of Hytopia was peaceful
and stylish under the wise rule of His
Curly Majesty, King Tuft.
And his daughter, Princess Styla, was
the most stylish of all. We all looked
up to her style and loved her!
But a witch hailing from the Drablands
didn't take much of a shine to her,
it would seem...
Or so we guess, since she cast a
curse on the princess! A terrible one,
a permanent wardrobe malfunction!
What's worse, everyone came to think
that they'd also be cursed if they
stayed fashionable! All joy was lost...
And so the king founded this
Witch-Hunting Brigade, styled after
the Legend of the Totem Heroes.";"Nous nous trouvons dans le royaume
d'Estoffe, un havre d'élégance et de
paix. Son souverain est le roi Frisette.
Sa fille, la princesse Mousseline, est
une jeune femme élégante adorée de
ses sujets.
Mais la sorcière qui vit dans les
contrées maudites a l'air de l'avoir
dans le collimateur.
Et elle lui a jeté un sortilège terrible...
la condamnant à porter une tenue
ridicule jusqu'à la fin de ses jours.
Depuis, le royaume entier s'est mis
à penser que les personnes élégantes
seraient punies du même châtiment.
Je te laisse imaginer l'ambiance dans
les rues de la ville...

C'est pourquoi le roi a créé le corps
expéditionnaire anti-sorcière, inspiré
de la légende des héros totem !";
