Japanese;English;French;
"タンスのとびらが [Tag Ruby  val={03000600E381AFE3819A} ]外れている…
もうずいぶんと[Tag Ruby  val={03000600E381BEE38188} ]前から [Tag Ruby  val={03000600E381A4E3818B} ]使われていないようだ…[KeyWait]";"The door to the cabinet is hanging off
its hinges.[KeyWait][Tag PageBreak  ]Nobody's used this thing in a while...[KeyWait]";"La porte de l'armoire s'est détachée...
On dirait qu'elle n'a pas été utilisée depuis
bien longtemps...[KeyWait]";
" 「[Tag Ruby  val={03000600E3818BE381AA} ]悲しみの[Tag Ruby  val={06000C00E381ABE38293E3818EE38287} ]人魚[Tag Ruby  val={03000600E3819EE38186} ]像」
        シュール[Tag Ruby  val={03000600E38195E3818F} ]作[KeyWait]
？ ……[Tag Color  val={D9456DFF} ]ウロコ[Tag Color  val={EDEDEDFF} ]が１[Tag Ruby  val={03000600E381BEE38184} ]枚 [Tag Ruby  val={03000300E3818B} ]欠けてる[KeyWait]";"          "THE MOURNING MERMAID"
                       By SCHULE[KeyWait][Tag PageBreak  ]Hm? A [Tag Color  val={D9456DFF} ]scale [Tag Color  val={EDEDEDFF} ]is missing...[KeyWait]";"« La Sirène éplorée »
                  Par Sven Donavitch[KeyWait][Tag PageBreak  ]Tiens ? Il manque une [Tag Color  val={D9456DFF} ]écaille[Tag Color  val={EDEDEDFF} ]...[KeyWait]";
" 「[Tag Ruby  val={03000600E3818BE381AA} ]悲しみの[Tag Ruby  val={06000C00E381ABE38293E3818EE38287} ]人魚[Tag Ruby  val={03000600E3819EE38186} ]像」
        シュール[Tag Ruby  val={03000600E38195E3818F} ]作[KeyWait]";""THE MOURNING MERMAID"
              By SCHULE[KeyWait]";"« La Sirène éplorée »
                  Par Sven Donavitch[KeyWait]";
"「[Tag Ruby  val={03000600E3819FE381A6} ]盾の[Tag Ruby  val={03000600E381A4E3818B} ]使い[Tag Ruby  val={03000600E3818BE3819F} ]方」
この[Tag Ruby  val={03000600E381BBE38293} ]本を [Tag Ruby  val={03000300E38288} ]読もうかな？[Selection][Tag PageBreak  ][Tag Ruby  val={03000300E38288} ]読む[Tag PageBreak  ][SelectNegative][Tag Ruby  val={03000300E38288} ]読まない";""How to Handle Your Shield Like a Pro!"

Read this book?[Selection][Tag PageBreak  ]Yes[Tag PageBreak  ][SelectNegative]No";"« De la bonne utilisation d'un bouclier »
Voulez-vous lire ce livre ?[Selection][Tag PageBreak  ]Oui.[Tag PageBreak  ][SelectNegative]Non.";
"[HidIcon]を [Tag Ruby  val={03000300E3818A} ]押している[Tag Ruby  val={03000900E38182E38184E381A0} ]間は [Tag Ruby  val={03000600E381A6E3818D} ]敵の[Tag Ruby  val={06000C00E38193E38186E38192E3818D} ]攻撃を
[Tag Color  val={63E343FF} ][Tag Ruby  val={03000600E381B5E3819B} ]防いだり[Tag Color  val={EDEDEDFF} ] [Tag Ruby  val={03000600E381A6E3818D} ]敵を[Tag Color  val={63E343FF} ]はじいたり [Tag Color  val={EDEDEDFF} ]できます[KeyWait]
さらに ビームも はじき[Tag Ruby  val={03000600E3818BE38188} ]返せる
[Tag Color  val={D9456DFF} ][Tag Ruby  val={03000900E3818BE3818CE381BF} ]鏡の[Tag Ruby  val={03000600E3819FE381A6} ]盾[Tag Color  val={EDEDEDFF} ]が あるそうです[KeyWait]";""If you hold [HidIcon], you can [Tag Color  val={63E343FF} ]defend [Tag Color  val={EDEDEDFF} ]yourself
from enemy attacks, and you can [Tag Color  val={63E343FF} ]push
[Tag Color  val={EDEDEDFF} ]enemies, too... [KeyWait][Tag PageBreak  ]"Besides the standard shield, there is also
a [Tag Color  val={D9456DFF} ]mirrored [Tag Color  val={EDEDEDFF} ]variety that can reflect beams!"[KeyWait]";"En maintenant [HidIcon] enfoncé, vous pouvez
[Tag Color  val={63E343FF} ]parer[Tag Color  val={EDEDEDFF} ] les attaques et [Tag Color  val={63E343FF} ]repousser[Tag Color  val={EDEDEDFF} ] les ennemis.[KeyWait][Tag PageBreak  ]On raconte également qu'il existerait
un [Tag Color  val={D9456DFF} ]bouclier-reflet[Tag Color  val={EDEDEDFF} ] permettant de renvoyer
les rayons.[KeyWait]";
"「アイテムのセット[Tag Ruby  val={06000C00E381BBE38186E381BBE38186} ]方法」
この[Tag Ruby  val={03000600E381BBE38293} ]本を [Tag Ruby  val={03000300E38288} ]読もうかな？[Selection][Tag PageBreak  ][Tag Ruby  val={03000300E38288} ]読む[Tag PageBreak  ][SelectNegative][Tag Ruby  val={03000300E38288} ]読まない";""Selecting the Item That's Right for You"

Read this book?[Selection][Tag PageBreak  ]Yes[Tag PageBreak  ][SelectNegative]No";"« Comment bien assigner ses objets » 
Voulez-vous lire ce livre ?[Selection][Tag PageBreak  ]Oui.[Tag PageBreak  ][SelectNegative]Non.";
"[HidIcon]を[Tag Ruby  val={03000300E3818A} ]押すと [Tag Color  val={63E343FF} ]アイテム[Tag Ruby  val={06000900E3818CE38281E38293} ]画面[Tag Color  val={EDEDEDFF} ]で
[Tag Ruby  val={03000300E38282} ]持っているアイテムを [Tag Ruby  val={03000300E381BF} ]見ることができます[KeyWait]
アイテム[Tag Ruby  val={06000900E3818CE38281E38293} ]画面では [HidIcon] [HidIcon] それぞれのボタンに
[Tag Ruby  val={03000300E38199} ]好きなアイテムを セットできます[KeyWait]
どれも ぼうけんに [Tag Ruby  val={06000900E38284E3818FE381A0} ]役立つものばかり。
いろいろ お[Tag Ruby  val={03000600E3819FE38281} ]試しあれ！[KeyWait]";""The [Tag Color  val={D9456DFF} ][Tag Color  val={63E343FF} ]subscreen[Tag Color  val={D9456DFF} ] [Tag Color  val={EDEDEDFF} ]you can get to with [HidIcon] is
very useful! You can select your favorite
items for the [HidIcon] and [HidIcon] buttons there.[KeyWait][Tag PageBreak  ]"Try many different things to find what's
right for you!"[KeyWait]";"En ouvrant votre [Tag Color  val={63E343FF} ]inventaire[Tag Color  val={EDEDEDFF} ] avec [HidIcon], vous
pouvez voir les objets que vous possédez.
Assignez ceux de votre choix à [HidIcon] et [HidIcon].[KeyWait][Tag PageBreak  ]Tous ces objets vous serviront au cours de
votre aventure, alors essayez-les tous ![KeyWait]";
"「マップ[Tag Ruby  val={06000900E3818CE38281E38293} ]画面でできること」
この[Tag Ruby  val={03000600E381BBE38293} ]本を [Tag Ruby  val={03000300E38288} ]読もうかな？[Selection][Tag PageBreak  ][Tag Ruby  val={03000300E38288} ]読む[Tag PageBreak  ][SelectNegative][Tag Ruby  val={03000300E38288} ]読まない";""Maps and Memories Guide Book"

Read this book? [Selection][Tag PageBreak  ]Yes[Tag PageBreak  ][SelectNegative]No";"« L'Écran de carte et ses secrets »
Voulez-vous lire ce livre ?[Selection][Tag PageBreak  ]Oui.[Tag PageBreak  ][SelectNegative]Non.";
"[HidIcon]を[Tag Ruby  val={03000300E3818A} ]押すと [Tag Color  val={63E343FF} ]マップ[Tag Ruby  val={06000900E3818CE38281E38293} ]画面[Tag Color  val={EDEDEDFF} ]で
[Tag Ruby  val={03000600E38197E381BE} ]島の[Tag Ruby  val={06000600E381A1E3819A} ]地図を [Tag Ruby  val={03000300E381BF} ]見ることができます[KeyWait]
[HidIcon]で ズームの[Tag Ruby  val={03000300E3818D} ]切りかえ。
[Tag Ruby  val={03000300E381BF} ]見えない[Tag Ruby  val={03000900E381A8E38193E3828D} ]所は まだ [Tag Ruby  val={03000300E38184} ]行ってない[Tag Ruby  val={03000900E381A8E38193E3828D} ]所です[KeyWait]
[Tag Ruby  val={09000F00E38282E3818FE381A6E3818DE381A1} ]目的地や あとで また[Tag Ruby  val={03000300E3818D} ]来たい[Tag Ruby  val={06000900E381B0E38197E38287} ]場所には
[HidIcon]で [Tag Color  val={63E343FF} ]ピン[Tag Color  val={EDEDEDFF} ]をさすこともできます[KeyWait]
[HidIcon]を[Tag Ruby  val={03000300E3818A} ]押せば [Tag Color  val={63E343FF} ]おもいで[Tag Ruby  val={06000900E3818CE38281E38293} ]画面[Tag Color  val={EDEDEDFF} ]で
ぼうけんを ふりかえることができます[KeyWait]
メモを[Tag Ruby  val={03000300E381A8} ]取らなくても よいわけです。
ううーーん べんり！[KeyWait]";""You can see an island [Tag Color  val={63E343FF} ]map [Tag Color  val={EDEDEDFF} ]by pressing [HidIcon].
Zoom in or out with [HidIcon]. The rough parts of
the map are places you have not yet visited.[KeyWait][Tag PageBreak  ]"If there's a place you want to remember for
later, you can press [HidIcon] to mark it with a [Tag Color  val={63E343FF} ]pin[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]"Press [HidIcon] to look back on your adventure,
revisiting [Tag Color  val={63E343FF} ]memories [Tag Color  val={EDEDEDFF} ]of things you learned
or conversations you had."[KeyWait][Tag PageBreak  ]Ahhh! How convenient![KeyWait]";"Appuyez sur [HidIcon] pour accéder à l'[Tag Color  val={63E343FF} ]écran de
la carte[Tag Color  val={EDEDEDFF} ] de l'île.[KeyWait][Tag PageBreak  ]Vous pouvez zoomer avec [HidIcon]. Les endroits
que vous n'avez pas encore visités sont
dessinés grossièrement sur la carte.[KeyWait]
Marquez votre prochaine destination ou les
endroits où vous voudrez revenir plus tard en
plaçant des [Tag Color  val={63E343FF} ]balises[Tag Color  val={EDEDEDFF} ] avec [HidIcon].[KeyWait]
En appuyant sur [HidIcon], vous accédez à l'[Tag Color  val={63E343FF} ]écran
des souvenirs[Tag Color  val={EDEDEDFF} ] où vous pourrez vous
remémorer votre aventure.[KeyWait]
Ainsi, vous n'aurez pas à tout noter !
Pratique, non ?[KeyWait]";
"「[Tag Ruby  val={06000900E381B2E381A7E38293} ]秘伝！ [Tag Ruby  val={06000C00E3818BE38184E381A6E38293} ]回転[Tag Ruby  val={03000300E3818E} ]斬り」
この[Tag Ruby  val={03000600E381BBE38293} ]本を [Tag Ruby  val={03000300E38288} ]読もうかな？[Selection][Tag PageBreak  ][Tag Ruby  val={03000300E38288} ]読む[Tag PageBreak  ][SelectNegative][Tag Ruby  val={03000300E38288} ]読まない";""Secrets of the Whirling Blade"

Read this book?[Selection][Tag PageBreak  ]Yes[Tag PageBreak  ][SelectNegative]No";"« Tout sur l'attaque circulaire ! »
Voulez-vous lire ce livre ?[Selection][Tag PageBreak  ]Oui.[Tag PageBreak  ][SelectNegative]Non.";
"ある[Tag Ruby  val={06000C00E38184E381A1E3819EE3818F} ]一族の [Tag Ruby  val={03000300E381A1} ]血を[Tag Ruby  val={03000300E381B2} ]引く[Tag Ruby  val={03000600E38282E381AE} ]者だけに
[Tag Ruby  val={03000600E381A4E3819F} ]伝わる [Tag Ruby  val={03000300E381B2} ]秘[Tag Ruby  val={03000600E38191E38293} ]剣が ある[KeyWait]
[HidIcon]を [Tag Ruby  val={03000300E3818A} ]押し[Tag Ruby  val={03000600E381A4E381A5} ]続けて [Tag Ruby  val={03000900E381A1E3818BE38289} ]力をためろ！
たまったら ボタンをはなすのだ！[KeyWait]
はたして アナタには できるか？[KeyWait]";""The Whirling Blade technique has been
handed down from generation to generation
by the family of the hero.[KeyWait][Tag PageBreak  ]"To use it, hold down [HidIcon] and build up your
power. When you have enough, you can
release it![KeyWait][Tag PageBreak  ]"Can you master this?"[KeyWait]";"Il existe une technique secrète à l'épée
qui n'est transmise qu'entre membres
d'une certaine famille.[KeyWait]
Elle consiste à maintenir [HidIcon] enfoncé pour
charger son attaque au maximum, puis à
relâcher le bouton.[KeyWait]
Saurez-vous la maîtriser ?[KeyWait]";
"「ワープの[Tag Ruby  val={06000C00E381BBE38186E3819DE3818F} ]法則」
この[Tag Ruby  val={03000600E381BBE38293} ]本を [Tag Ruby  val={03000300E38288} ]読もうかな？[Selection][Tag PageBreak  ][Tag Ruby  val={03000300E38288} ]読む[Tag PageBreak  ][SelectNegative][Tag Ruby  val={03000300E38288} ]読まない";""The Properties of Warp Points"

Read this book?[Selection][Tag PageBreak  ]Yes[Tag PageBreak  ][SelectNegative]No";"« Les Lois de la téléportation »
Voulez-vous lire ce livre ?[Selection][Tag PageBreak  ]Oui.[Tag PageBreak  ][SelectNegative]Non.";
"この[Tag Ruby  val={03000600E38197E381BE} ]島には [Tag Color  val={63E343FF} ]「ワープポイント」[Tag Color  val={EDEDEDFF} ]
というものが あります[KeyWait]
このワープポイントに [Tag Ruby  val={03000300E381A8} ]飛びこめば
[Tag Ruby  val={03000600E381BBE3818B} ]他のワープポイントへ ワープすることができます[KeyWait]
ただし [Tag Ruby  val={06000900E38184E381A1E381A9} ]一度も[Tag Ruby  val={03000300E381BF} ]見たことのないワープポイントには
ワープできません！[KeyWait]";""There are some [Tag Color  val={63E343FF} ]warp points[Tag Color  val={EDEDEDFF} ] on Koholint
Island. You can warp to and fro using
these spots.[KeyWait][Tag PageBreak  ]"You can warp only to a point you have 
stood on with your own two feet..."[KeyWait]";"Il existe sur cette île des [Tag Color  val={63E343FF} ]points de
téléportation[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]Vous pouvez vous en servir pour vous
déplacer d'un point à l'autre de la carte.[KeyWait][Tag PageBreak  ]Toutefois, il est impossible de se téléporter
vers un point de téléportation que vous
n'avez encore jamais foulé du pied ![KeyWait]";
"「バクダンは かつげる」
この[Tag Ruby  val={03000600E381BBE38293} ]本を [Tag Ruby  val={03000300E38288} ]読もうかな？[Selection][Tag PageBreak  ][Tag Ruby  val={03000300E38288} ]読む[Tag PageBreak  ][SelectNegative][Tag Ruby  val={03000300E38288} ]読まない";""Fun with Bombs"

Read this book?[Selection][Tag PageBreak  ]Yes[Tag PageBreak  ][SelectNegative]No";"« Les Bombes : trucs et astuces »
Voulez-vous lire ce livre ?[Selection][Tag PageBreak  ]Oui.[Tag PageBreak  ][SelectNegative]Non.";
"[Tag Ruby  val={03000300E3818A} ]置いた バクダンは [Tag Ruby  val={03000600E381BEE38188} ]前に[Tag Ruby  val={03000300E3819F} ]立って
[Tag Color  val={63E343FF} ][HidIcon]を[Tag Ruby  val={03000300E3818A} ]押せば かつげる[Tag Color  val={EDEDEDFF} ]のです[KeyWait]
かついだバクダンは さらに
[HidIcon]で [Tag Ruby  val={03000300E381AA} ]投げられます！[KeyWait]
     [Tag Ruby  val={03000300E38197} ]知ってた？[KeyWait]";""After you put a bomb down, you can [Tag Color  val={63E343FF} ]pick it
up by pressing [HidIcon] again[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]"You can then throw it by pushing [HidIcon] one
more time.[KeyWait][Tag PageBreak  ]"Did you know that?"[KeyWait]";"Placez-vous devant une bombe que
vous avez posée et [Tag Color  val={63E343FF} ]appuyez sur [HidIcon] pour
la soulever[Tag Color  val={EDEDEDFF} ].[KeyWait]
Appuyez à nouveau sur [HidIcon] pour jeter
la bombe ![KeyWait][Tag PageBreak  ]Connaissiez-vous cette astuce ?[KeyWait]";
"「コホリント[Tag Ruby  val={03000600E38198E381BE} ]島の[Tag Ruby  val={06000600E381A1E3819A} ]地図」
[Tag Ruby  val={03000600E38197E381BE} ]島の[Tag Ruby  val={06000900E3818BE3818FE381A1} ]各地の [Tag Ruby  val={06000900E381A1E38281E38184} ]地名が[Tag Ruby  val={03000300E3818B} ]書いてある[KeyWait]
この[Tag Ruby  val={06000600E381A1E3819A} ]地図を [Tag Ruby  val={03000300E381BF} ]見ようかな？[Selection][Tag PageBreak  ][Tag Ruby  val={03000300E381BF} ]見る[Tag PageBreak  ][SelectNegative][Tag Ruby  val={03000300E381BF} ]見ない";""Atlas of Koholint Island"

You can look up the name of a place...[KeyWait][Tag PageBreak  ]Do you want to look at this map?[Selection][Tag PageBreak  ]Look[Tag PageBreak  ][SelectNegative]Don't";"« Atlas de Cocolint »
Les noms de toutes les régions de l'île y
sont inscrits. Voulez-vous le consulter ? [Selection][Tag PageBreak  ]Oui.[Tag PageBreak  ][SelectNegative]Non.";
"「ヒミツの[Tag Ruby  val={03000600E381BBE38293} ]本？！」
この[Tag Ruby  val={03000600E381BBE38293} ]本 [Tag Ruby  val={03000300E38288} ]読みたい……？[Selection][Tag PageBreak  ]うん！[Tag PageBreak  ][SelectNegative]べ [Tag Ruby  val={03000600E381B9E381A4} ]別に";""Dark Secrets and Mysteries of Koholint"

Do you really want to read it?[Selection][Tag PageBreak  ]Yes[Tag PageBreak  ][SelectNegative]No";"« Livre des mystères » 
Hmm... Voulez-vous lire ce livre ?[Selection][Tag PageBreak  ]Oh oui ![Tag PageBreak  ][SelectNegative]Euh... non...";
"おおっと！ こ これはっ！[KeyWait][Tag PageBreak  ]……………………
……………………[KeyWait]
この[Tag Ruby  val={03000600E381BBE38293} ]本は[Tag Color  val={D9456DFF} ][Tag Ruby  val={06000900E381BFE381A8E3818A} ]見通しレンズ[Tag Color  val={EDEDEDFF} ]がなければ [Tag Ruby  val={03000300E38288} ]読めません。
…レンズの[Tag Ruby  val={06000900E381B0E38197E38287} ]場所？ [Tag Ruby  val={06000C00E381B2E381A8E381A0E38199} ]人助けするといいよ！[KeyWait]";"*gasp* Wha-what's this...?![KeyWait][Tag PageBreak  ]You can't read the tiny print without the aid 
of a [Tag Color  val={D9456DFF} ]magnifying lens[Tag Color  val={EDEDEDFF} ]... But where would you
get one of those?[KeyWait][Tag PageBreak  ]Maybe if you lend some people a hand,
they'll lend you a lens![KeyWait]";"Ah ! Mais qu'est-ce que...[KeyWait][Tag PageBreak  ]............................
............................
............................[KeyWait][Tag PageBreak  ]Impossible de lire ce livre sans une [Tag Color  val={D9456DFF} ]loupe[Tag Color  val={EDEDEDFF} ].
... Où peut-on en trouver une ? Il suffit de
venir en aide aux gens ![KeyWait]";
"めぐるめぐる タマゴの ロウカ
 [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute][KeyWait]
？？ ……うーん
ヒミツのニオイが するゾ[KeyWait]";"Round and round, the passageways of
the egg...
[LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute][KeyWait][Tag PageBreak  ]Hmmmmmm, this book reeks of secrets...[KeyWait]";"Dans l'Œuf, on tourne, tourne, tourne...
[LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute] [LastDungeonRoute][KeyWait][Tag PageBreak  ]Hmm... Voilà qui est très énigmatique.[KeyWait]";
"ムッ こんなところに カギ[Tag Ruby  val={03000600E38182E381AA} ]穴が？
[Tag Color  val={D9456DFF} ]テールのカギ[Tag Ruby  val={03000600E38182E381AA} ]穴[Tag Color  val={EDEDEDFF} ]と [Tag Ruby  val={03000300E3818B} ]書いてある[KeyWait]";"Hunh? A keyhole here?
It says, "[Tag Color  val={D9456DFF} ]Tail Keyhole[Tag Color  val={EDEDEDFF} ]."[KeyWait]";"Une serrure ici ? Hmm, voyons :
« [Tag Color  val={D9456DFF} ]Serrure Flagello[Tag Color  val={EDEDEDFF} ] »[KeyWait]";
"ムッ こんなところに カギ[Tag Ruby  val={03000600E38182E381AA} ]穴が？
[Tag Color  val={D9456DFF} ]スライムのカギ[Tag Ruby  val={03000600E38182E381AA} ]穴[Tag Color  val={EDEDEDFF} ]だってさ[KeyWait]";"Hunh? A keyhole here?
It says, "[Tag Color  val={D9456DFF} ]Slime Keyhole[Tag Color  val={EDEDEDFF} ]."[KeyWait]";"Une serrure ici ? Hmm, voyons :
« [Tag Color  val={D9456DFF} ]Serrure Cyclope[Tag Color  val={EDEDEDFF} ] »[KeyWait]";
"ムッ こんなところに カギ[Tag Ruby  val={03000600E38182E381AA} ]穴が？
[Tag Color  val={D9456DFF} ]アングラーのカギ[Tag Ruby  val={03000600E38182E381AA} ]穴[Tag Color  val={EDEDEDFF} ]だってさ[KeyWait]";"Hunh? A keyhole here?
It says, "[Tag Color  val={D9456DFF} ]Angler Keyhole[Tag Color  val={EDEDEDFF} ]."[KeyWait]";"Une serrure ici ? Hmm, voyons :
« [Tag Color  val={D9456DFF} ]Serrure Poisson[Tag Color  val={EDEDEDFF} ] »[KeyWait]";
"ムッ こんなところに カギ[Tag Ruby  val={03000600E38182E381AA} ]穴が？
[Tag Color  val={D9456DFF} ]バードのカギ[Tag Ruby  val={03000600E38182E381AA} ]穴[Tag Color  val={EDEDEDFF} ]と[Tag Ruby  val={03000300E3818B} ]書いてある[KeyWait]";"Hunh? A keyhole here?
It says, "[Tag Color  val={D9456DFF} ]Bird Keyhole[Tag Color  val={EDEDEDFF} ]."[KeyWait]";"Une serrure ici ? Hmm, voyons :
« [Tag Color  val={D9456DFF} ]Serrure Vautour[Tag Color  val={EDEDEDFF} ] »[KeyWait]";
"ムッ こんなところに カギ[Tag Ruby  val={03000600E38182E381AA} ]穴が？
[Tag Color  val={D9456DFF} ]フェイスのカギ[Tag Ruby  val={03000600E38182E381AA} ]穴[Tag Color  val={EDEDEDFF} ]だってさ[KeyWait]";"Hunh? A keyhole here?
It says, "[Tag Color  val={D9456DFF} ]Face Keyhole[Tag Color  val={EDEDEDFF} ]."[KeyWait]";"Une serrure ici ? Hmm, voyons :
« [Tag Color  val={D9456DFF} ]Serrure Masque[Tag Color  val={EDEDEDFF} ] »[KeyWait]";
"「ひとりで いどむ [Tag Ruby  val={06000900E38286E38186E3818D} ]勇気がない[Tag Ruby  val={03000600E38282E381AE} ]者
[Tag Ruby  val={03000900E381A1E3818BE38289} ]力なき[Tag Ruby  val={03000600E38282E381AE} ]者！[KeyWait]
そのような[Tag Ruby  val={03000600E38282E381AE} ]者が [Tag Ruby  val={03000300E3818A} ]押しても
この[Tag Ruby  val={03000600E381AFE3818B} ]墓は [Tag Ruby  val={03000600E38186E38194} ]動かせぬ！」[KeyWait]";""You must have both remarkable power and
