Japanese;English;French;
"おお～っ！
[Tag Ruby  val={00020004305F3059} ]助け[Tag Ruby  val={000200023060} ]出してくれたあかつきには
さしあげますぞよ・・・お[Tag Ruby  val={00020004304B306D} ]金をいくらでも
いやもう、お[Tag Ruby  val={00020004304B306D} ]金ならいくらでも！";"You are a brave boy to take on this task.
I assure you, if you do rescue her, I will
pay you...as much money as it takes.
I'd give my entire fortune for her safety!";"Ohh !
Si tu parviens à me rendre ce service, 
je te récompenserai...

Je te donnerai autant d'argent que tu veux.
Autant... que tu veux !";
"あたた！


[Tag Ruby  val={0004000830553044304D3093} ]最近、[Tag Ruby  val={0002000430533057} ]腰の[Tag Ruby  val={000400083061308730463057} ]調子がちょっと・・・
わしが１０[Tag Ruby  val={00020004306D3093} ]年[Tag Ruby  val={00020004308F304B} ]若ければなぁ";"Ugghhh... My life cannot get worse.



And my back has been aching fiercely of
late... If only I were ten years younger.";"Ouïe !



J'ai vraiment mal aux reins en ce moment...
Si seulement j'avais 10 ans de moins...";
"ところでね、うちの[Tag Ruby  val={000200063084304B305F} ]館の１[Tag Ruby  val={00020004304B3044} ]階を
いわゆる[Tag Color  val={0001} ]オークション[Tag Ruby  val={0004000A304B3044305830873046} ]会場[Tag Color  val={FFFF} ][Tag Color  val={0000} ]として[Tag Ruby  val={00020002304B} ]貸し[Tag Ruby  val={000200023060} ]出してまして
[Tag Ruby  val={000200043088308B} ]夜になると[Tag Ruby  val={00020004306F3058} ]始まるのですよ
ほほほ！
[Tag Ruby  val={00020004304D307F} ]君も[Tag Ruby  val={00040006304430613069} ]一度[Tag Ruby  val={00040008305F304430513093} ]体験してみては？[Tag Color  val={FFFF} ]";"By the way, it might interest you to know
that I've been renting out the first floor of
my home as a so-called [Tag Color  val={0001} ]auction house[Tag Color  val={FFFF} ][Tag Color  val={0000} ].

Of course, the auctions are held in the
evenings, after dark. Ho ho ho!
Do I sense more than a little interest?
Do you wish to join in as well?[Tag Color  val={FFFF} ]";"Au fait, le rez-de-chaussée de cette maison
est utilisé comme [Tag Color  val={0001} ]salle des ventes[Tag Color  val={FFFF} ][Tag Color  val={0000} ].
Les enchères commencent à la nuit
tombante.
Ho, ho, ho !
Tu peux y assister, si tu veux...[Tag Color  val={FFFF} ]";
"どうです、[Tag Ruby  val={0004000C304D30853046305730853064} ]救出の[Tag Ruby  val={00020002307F} ]見こみは？
いわゆる[Tag Ruby  val={00040006307030573087} ]場所は[Tag Color  val={0001} ][Tag Ruby  val={0006000C307E30583085304630683046} ]魔獣島
[Tag Color  val={FFFF} ][Tag Color  val={0000} ][Tag Ruby  val={00020004305F3059} ]助けるのは、うちの[Tag Ruby  val={00020006308030593081} ]娘[Tag Color  val={FFFF} ][Tag Color  val={0001} ]ムール[Tag Color  val={FFFF} ][Tag Color  val={0000} ]！[Tag Color  val={FFFF} ]";"Well? What do you think of the chances for
my daughter's rescue? They say the place
is called the [Tag Color  val={0001} ]Forsaken Fortress[Tag Color  val={FFFF} ][Tag Color  val={0000} ]. Go now!
My daughter, [Tag Color  val={FFFF} ][Tag Color  val={0001} ]Mila[Tag Color  val={FFFF} ][Tag Color  val={0000} ], waits for a hero![Tag Color  val={FFFF} ]";"Alors, vas-tu essayer de m'aider ?
Il s'agit de délivrer ma fille [Tag Color  val={0001} ]Mina
[Tag Color  val={FFFF} ][Tag Color  val={0000} ]qui est retenue prisonnière
dans la [Tag Color  val={FFFF} ][Tag Color  val={0001} ]forteresse maudite[Tag Color  val={FFFF} ][Tag Color  val={0000} ] ![Tag Color  val={FFFF} ]";
"ん、[Tag Ruby  val={00020004306A3093} ]何です？・・・もの[Tag Ruby  val={00020002307B} ]欲しそうな[Tag Ruby  val={00020004304B304A} ]顔して
まさか[Tag Ruby  val={0004000630533065304B} ]小遣いでも[Tag Ruby  val={00020002307B} ]欲しいのですか？

ほしい
いらない";"Hmm? What is it? ...You look like you want
something. Don't tell me...you need some
funds to get you started?!

Yes, I do
I suppose not";"Eh bien ?... 
Tu veux quelque chose, on dirait ?


Tu as peut-être besoin d'un peu d'argent
pour ton voyage ?

Oui
Non";
"そうですか？
いわゆる[Tag Ruby  val={0004000830483093308A3087} ]遠慮は[Tag Ruby  val={000200023044} ]要りませんぞ";"Is that so? Speak up! I don't need any
timid heroes, boy!";"Ah bon ?
Sinon, ne te gêne pas !";
"お[Tag Ruby  val={00020004304B306D} ]金、ほしいですか？
そうですか、ほしいですか・・・";"You do want money? Oh, is that a fact?
Money, huh?";"Tu veux donc de l'argent ?
C'est bien ça, hein ?...";
"では、ちょっと・・・[Tag Color  val={0001} ]ためさせて[Tag Ruby  val={000200063044305F3060} ]頂きます[Tag Color  val={FFFF} ]";"In that case...[Tag Color  val={0001} ]I must first test
your resolve[Tag Color  val={FFFF} ][Tag Color  val={0000} ]![Tag Color  val={FFFF} ]";"Très bien...
[Tag Color  val={0001} ]En voilà.[Tag Color  val={FFFF} ]";
"ちょっと[Tag Ruby  val={00020002307E} ]待ちなさい！[Tag Color  val={0006} ][Tag Color  val={FFFF} ][Tag Color  val={0000} ][Tag Color  val={FFFF} ][Tag Color  val={0001} ][Tag Color  val={FFFF} ][Tag Color  val={0000} ][Tag Color  val={FFFF} ]";"Wait just one moment!";"Attends un peu !!!";
"どれどれ、え～～～っと
[Tag Ruby  val={00040006305C30933076} ]全部で[Tag Ruby  val={000400083054304630513044} ]合計・・・

[Tag Color  val={0006} ][VaseCompensationRupees][Tag Color  val={FFFF} ][Tag Color  val={0000} ]になりますね！[Tag Color  val={FFFF} ]";"Let me see now...
That comes to a total of...

[Tag Color  val={0006} ][VaseCompensationRupees][Tag Color  val={FFFF} ][Tag Color  val={0000} ]![Tag Color  val={FFFF} ]";"Attends voir...
En tout...

Ça fait [Tag Color  val={0006} ][VaseCompensationRupees] [Tag Color  val={FFFF} ][Tag Color  val={0000} ]![Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ][Tag Ruby  val={00020002305F} ]貯めさせていただきます[Tag Color  val={FFFF} ][Tag Color  val={0000} ]！[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]I shall accept your payment[Tag Color  val={FFFF} ][Tag Color  val={0000} ]![Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Tu me les dois, je les prends[Tag Color  val={FFFF} ][Tag Color  val={0000} ] ![Tag Color  val={FFFF} ]";
"ホラ、いつまでも[Tag Color  val={0001} ]サギ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]にあったような[Tag Ruby  val={00020004304B304A} ]顔
してるんじゃありませんよ・・・

さっさと[Tag Ruby  val={000200023067} ]出て[Tag Ruby  val={000200023044} ]行きなさ～い！[Tag Color  val={FFFF} ]";"Don't stand around looking like you've
been [Tag Color  val={0001} ]swindled[Tag Color  val={FFFF} ][Tag Color  val={0000} ]...


Be on your way![Tag Color  val={FFFF} ]";"Et arrête de faire cette tête d'[Tag Color  val={0001} ]innocent[Tag Color  val={FFFF} ][Tag Color  val={0000} ] !...



Sors d'ici, maintenant, et vite ![Tag Color  val={FFFF} ]";
"・・・と、[Tag Ruby  val={00020004304A3082} ]思いきや
[Tag Ruby  val={00020004306A3093} ]何という[Tag Ruby  val={0002000430533068} ]事でしょう
お[Tag Ruby  val={00020004304B306D} ]金、[Tag Ruby  val={00020002305F} ]足りないじゃないですか！";"...What's this nonsense?!
Why, this is ridiculous!
You don't have enough money!";"Hein ???
Mais...
En plus, tu n'as pas assez d'argent !";
"[Tag Ruby  val={000200023067} ]出ていきなさ～～～い！";"Be on your way!";"Dehoooooooors !";
"・・・[Tag Ruby  val={0002000430723068} ]人の[Tag Ruby  val={0002000430443048} ]家のツボを[Tag Ruby  val={00020002308F} ]割ったら
[Tag Color  val={0001} ]べんしょう[Tag Color  val={FFFF} ][Tag Color  val={0000} ]するのは[Tag Ruby  val={000200023042} ]当たり[Tag Ruby  val={00020004307E3048} ]前！これ[Tag Ruby  val={0004000A3058308730463057304D} ]常識です
ひっかかるあなたが[Tag Ruby  val={00020004308F308B} ]悪いんです
そして[Tag Ruby  val={00020006308F305F3057} ]私はこんな[Tag Ruby  val={0002000430753046} ]風に
さらに[Tag Ruby  val={00040006304B306D3082} ]金持ちになっていく・・・
[Tag Ruby  val={00020006307E3063305F} ]全く[Tag Ruby  val={000200043053307E} ]困った[Tag Ruby  val={000200023088} ]世の[Tag Ruby  val={00020004306A304B} ]中です[Tag Color  val={FFFF} ]";"...When you break someone else's vases,
it's only natural that you [Tag Color  val={0001} ]compensate[Tag Color  val={FFFF} ][Tag Color  val={0000} ] them
for the loss! You, my boy, are in the wrong
because of your destructive tomfoolery!
And now, because of you, I'm going to be
even richer...and I was quite rich before!
The world is a cruel place, isn't it?[Tag Color  val={FFFF} ]";"C'est normal de [Tag Color  val={0001} ]rembourser[Tag Color  val={FFFF} ][Tag Color  val={0000} ] les gens,
quand on rentre chez eux et qu'on casse
leurs vases précieux ! Tout le monde sait ça !

Tant pis pour toi si je t'ai pris !
Et moi je vais encore m'enrichir...
Le monde est mal fait ![Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]ムール[Tag Color  val={FFFF} ][Tag Color  val={0000} ]は[Tag Ruby  val={000200023081} ]目に[Tag Ruby  val={000200023044} ]入れても[Tag Ruby  val={000200043044305F} ]痛くない
[Tag Ruby  val={00040006306030443058} ]大事なひとり[Tag Ruby  val={00020006308030593081} ]娘・・・
[Tag Ruby  val={000400083057309330713044} ]心配で[Tag Ruby  val={00040006305330933084} ]今夜も[Tag Ruby  val={00020004306D3080} ]眠れそうにありません[Tag Color  val={FFFF} ]";"Oh, to see my sweet [Tag Color  val={0001} ]Mila[Tag Color  val={FFFF} ][Tag Color  val={0000} ] again...
My precious little daughter...
I worry so over her welfare. I can't recall
the last time I slept more than a wink![Tag Color  val={FFFF} ]";"Je tiens à [Tag Color  val={0001} ]Mina [Tag Color  val={FFFF} ][Tag Color  val={0000} ]comme à la prunelle
de mes yeux. C'est ma fille unique.
Elle est ce que j'ai de plus cher...
Je me fais un sang d'encre, je ne dors plus ![Tag Color  val={FFFF} ]";
"ヌヌヌ！
[Tag Ruby  val={00020004304B306D} ]金も[Tag Ruby  val={00020002306A} ]無いというのに
よくも[Tag Ruby  val={0002000430723068} ]人の[Tag Ruby  val={0002000430443048} ]家のツボを～～～！";"Hrrrgh! Of all the cheekiness!
I can't BELIEVE you'd go around breaking
people's vases when you so clearly lack the
money to pay for them! Such rudeness!";"Ah la la !
C'est un peu facile de dire que tu
n'as pas d'argent... Ça ne t'empêche pas
de casser les vases des gens !";
"[Tag Ruby  val={0002000430723068} ]人の[Tag Ruby  val={0002000430443048} ]家のツボを[Tag Ruby  val={00020002308F} ]割って
[Tag Ruby  val={00040004305F3060} ]無料で[Tag Ruby  val={00020004304B3048} ]帰れるとお[Tag Ruby  val={00020004304A3082} ]思いですかな？

ソレは１[Tag Ruby  val={000200023053} ]個[Tag Color  val={0001} ]１０ルピー[Tag Color  val={FFFF} ][Tag Color  val={0000} ]もする[Tag Ruby  val={0006000E30533046304D3085304630723093} ]高級品
[Tag Color  val={FFFF} ][Tag Color  val={0001} ]クタニ[Tag Ruby  val={000200023084} ]焼きのツボ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]なのですぞ[Tag Color  val={FFFF} ]";"Do you think you can just break someone's
vases and leave without paying for them?
I must chortle at your naivete! Ho ho!

Those happen to be extremely high-class
[Tag Color  val={0001} ]bone-china [Tag Color  val={FFFF} ][Tag Color  val={0000} ]vases that run a minimum of
[Tag Color  val={FFFF} ][Tag Color  val={0001} ]10 Rupees each[Tag Color  val={FFFF} ][Tag Color  val={0000} ]![Tag Color  val={FFFF} ]";"Tu crois qu'on peut casser les vases
des gens et s'en aller comme ça ?


Ces vases sont très chers.
Ils valent [Tag Color  val={0001} ]10 rubis pièce[Tag Color  val={FFFF} ][Tag Color  val={0000} ].
Ce sont des vases de [Tag Color  val={FFFF} ][Tag Color  val={0001} ]grande qualité[Tag Color  val={FFFF} ][Tag Color  val={0000} ] ![Tag Color  val={FFFF} ]";
"ズバリ、[Tag Color  val={0001} ]べんしょう[Tag Color  val={FFFF} ][Tag Color  val={0000} ]してもらいます！[Tag Color  val={FFFF} ]";"Most assuredly, I shall now accept
[Tag Color  val={0001} ]compensation[Tag Color  val={FFFF} ][Tag Color  val={0000} ] for them![Tag Color  val={FFFF} ]";"Tu n'as pas le choix.
Tu vas devoir me les [Tag Color  val={0001} ]rembourser[Tag Color  val={FFFF} ][Tag Color  val={0000} ] ![Tag Color  val={FFFF} ]";
"[Tag Ruby  val={00020002307F} ]見てのとおり、１[Tag Ruby  val={00020004304B3044} ]階のツボのどれかに
[Tag Color  val={0001} ][Tag Ruby  val={000200043042304B} ]赤ルピー[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を３つ[Tag Ruby  val={00020004307B3069} ]程[Tag Ruby  val={000200023044} ]入れました
さあ～て、どれに[Tag Ruby  val={00020004306F3044} ]入ってますかねェ？[Tag Color  val={FFFF} ]";"As you can see, I've placed [Tag Color  val={0001} ]Red Rupees [Tag Color  val={FFFF} ][Tag Color  val={0000} ]in
three of my vases downstairs. So...
Which vases are they in?[Tag Color  val={FFFF} ]";"Tu as bien vu :
j'ai lancé 3 [Tag Color  val={0001} ]rubis rouges [Tag Color  val={FFFF} ][Tag Color  val={0000} ]dans
3 vases en bas. Sais-tu lesquels ?[Tag Color  val={FFFF} ]";
"こらぁ～～～～～～～っ！";"You little WEASEL!!!";"Hé lààààààààààà !...";
"[Tag Ruby  val={0002000430723068} ]人の[Tag Ruby  val={0002000430443048} ]家の[Tag Ruby  val={0004000630533046304B} ]高価なツボを
よくも[Tag Ruby  val={00020002308F} ]割ってくれましたね！

・・・これ[Tag Ruby  val={000400083044305830873046} ]以上[Tag Ruby  val={00020002308F} ]割ったら
タダじゃおきませんぞ、タダじゃ！
[Tag Color  val={0001} ]べんしょう[Tag Color  val={FFFF} ][Tag Color  val={0000} ]してもらいますぞ！[Tag Color  val={FFFF} ]";"Well, thank you SO much for coming into my
home and breaking my high-priced vases!


...If you break any more, I assure you that I
shall not let it go lightly! No, sir! Not at
all! I shall require [Tag Color  val={0001} ]compensation[Tag Color  val={FFFF} ][Tag Color  val={0000} ]![Tag Color  val={FFFF} ]";"Comment oses-tu briser ainsi
un vase de valeur alors que tu n'es
même pas chez toi ?

Méfie-toi : si tu en casses un autre,
tu devras me le [Tag Color  val={0001} ]rembourser[Tag Color  val={FFFF} ][Tag Color  val={0000} ] ![Tag Color  val={FFFF} ]";
"[Tag Ruby  val={00040006305330933084} ]今夜はオークションも
[Tag Ruby  val={0002000430723089} ]開かれないようですね？
この[Tag Ruby  val={00020006304230893057} ]嵐じゃ[Tag Ruby  val={000400043080308A} ]無理もありません";"It would seem that there won't be an
auction this evening, wouldn't you say?
Not in a storm like this, there won't!";"Je crois qu'il n'y aura pas
d'enchères ce soir...
Sans doute à cause de cette tempête...";
"あら、また[Tag Ruby  val={000200023042} ]会いましたわね
・・・[Tag Ruby  val={00020004306A306B} ]何よ？
まじめに[Tag Ruby  val={00020006306F305F3089} ]働いてますってば！
[Tag Ruby  val={000200043088308B} ]夜にコソコソするのもやめましてよ
どうどうと[Tag Ruby  val={000200043068304A} ]遠くの[Tag Ruby  val={000200043057307E} ]島に[Tag Ruby  val={00020006306F305F3089} ]働きに[Tag Ruby  val={000200023044} ]行ってますの
もう、[Tag Ruby  val={000200043088308B} ]夜にあなたに[Tag Ruby  val={000200023042} ]会う[Tag Ruby  val={0002000430533068} ]事は[Tag Ruby  val={00020002306A} ]無いわね！";"Oh! Hi! We meet again!
...What?! Of course! Honestly!
I'm working! How dare you suggest that!

I'm done with all that sneaking around in
the dark. In fact, I head off to a faraway
island to work in the evenings now, so I
won't be seeing you at night anymore!";"Tiens ! Te revoilà !
Qu'est-ce que tu veux ?
Tu vois bien que je travaille...

J'ai arrêté de sortir en cachette.
Je vais bientôt partir travailler
dans une île lointaine.
Tu ne me verras plus ici la nuit.";
"ホラホラ、[Tag Ruby  val={000200023088} ]呼びこみの[Tag Ruby  val={00040006305730543068} ]仕事の
ジャマなんですの
どいていただけますっ？";"All right? Well, all right.
Now, you're keeping me from doing my job,
so could you please step aside?";"Mais tu m'empêches de faire l'article !
Tu veux bien te pousser un peu,
s'il te plaît ?";
"うれしい、[Tag Ruby  val={00020004305F306E} ]楽しい
そんな[Tag Color  val={0001} ][Tag Ruby  val={00040006308D30663093} ]露店[Tag Color  val={FFFF} ][Tag Color  val={0000} ]はこちら

ぜひぜひ[Tag Ruby  val={000200023088} ]寄ってくださいましー！[Tag Color  val={FFFF} ]";"This way to the only [Tag Color  val={0001} ]stall[Tag Color  val={FFFF} ][Tag Color  val={0000} ] with extra-fun,
happy things for sale! Your happiness is
guaranteed! Fun awaits you!

Step right up! Stop by![Tag Color  val={FFFF} ]";"Par ici !
Par ici, Mesdames et Messieurs !
N'hésitez pas !";
"ちょっとあなた
そんな[Tag Ruby  val={0002000630683053308D} ]所につっ[Tag Ruby  val={00020002305F} ]立ってるとジャマよ！
どいてくださらない！？";"Hey, you! Come on! Use your head!
You can't just stand there like that!
You're in my way! Can't you move?";"Dis donc !
Tu me gênes, là !
Tu veux bien te pousser, oui ?";
"ととと、いけない！いけない！
つい[Tag Ruby  val={000200063080304B3057} ]昔のくせが・・・
[Tag Ruby  val={0002000430823046} ]申し[Tag Ruby  val={00020004308F3051} ]訳ありませんですわっ！";"Oops! That won't do! That won't do at all!
Already I'm back to my old habits...
I'm terribly sorry! Really, I am!";"Euh... Pardon, pardon...
Il faut que j'arrête de parler comme ça !
Je dois m'habituer à ma condition...
Excuse-moi !";
